Obs#,Time,Date,configName,configAuthor,remark,Row,Pot,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,,,,,,,,,,,,,,,,,
22,12:19:00,6/3/2024,TIP24,Zach Peagler,,2,10,,0.620269,2.921743,0.511649,6.413523,2.438215,2.26587,3.625594,1.187379,23.178591,24.941589,37.087822,0.441786,PSF-01133_20240603121900,0,0,0,121.425392,431.6604,0.718702,0.5,0.8,112.942322,78.53,72.98,24.6,27.22,97.76,156.7,150,4.3,393,3.662,-27,2,180,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.099,0.155,-9999,0.13,-2.649,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524175,2.446387,1.68963,0.937061,0.2771,0.03242,0.062378,0.456678,3.396034,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603121900,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
23,12:19:06,6/3/2024,TIP24,Zach Peagler,,2,11,,0.422702,2.920403,0.369256,6.053251,2.436008,2.27317,3.985884,1.549876,23.253691,24.91946,40.774113,0.441786,PSF-01133_20240603121906,0,0,0,135.825989,418.933502,0.675781,0.5,0.8,128.363632,78.27,73.04,24.64,28.85,97.76,156.5,154.6,1.2,475,3.662,-18,-6,146,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.051,0.217,-9999,0.067,-0.31,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524251,2.446052,1.688187,0.9492,0.276659,0.051465,0.063162,0.529539,135.825989,0.000361,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603121906,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
24,12:19:12,6/3/2024,TIP24,Zach Peagler,,2,12,,0.532265,2.921277,0.450231,6.115274,2.440895,2.276521,3.72669,1.285795,23.2894,24.970984,38.124996,0.441786,PSF-01133_20240603121912,0,0,0,119.627594,382.931458,0.6876,0.5,0.8,124.605423,78.23,72.96,24.68,27.69,97.75,156.6,155,1,453,3.661,-12,-1,84,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.032,0.247,-9999,0.53,-1.598,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524137,2.445996,1.689128,0.950256,0.276198,0.037065,0.06395,0.510145,119.627594,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603121912,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
25,12:19:47,6/3/2024,TIP24,Zach Peagler,,3,1,,0.498096,2.922618,0.425567,5.652253,2.462748,2.311013,3.719988,1.25724,23.641838,25.194096,38.055752,0.441786,PSF-01133_20240603121947,0,0,0,131.90889,415.063629,0.682196,0.5,0.8,86.733414,77.81,73.02,24.92,27.66,97.75,156.8,155.3,1,318,3.661,-14,-5,237,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.135,0.078,0.202,0.158,0.135,-2.062,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524163,2.445425,1.690573,0.95094,0.273579,0.033909,0.068829,0.390019,131.90889,0.000366,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603121947,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
26,12:19:55,6/3/2024,TIP24,Zach Peagler,,3,2,,0.459952,2.919825,0.397358,6.228837,2.498734,2.331215,3.980263,1.481529,23.848499,25.562241,40.718391,0.441786,PSF-01133_20240603121955,0,0,0,128.663422,419.578308,0.693351,0.5,0.8,57.647533,78.68,73.4,24.98,28.82,97.75,156.5,154.4,1.3,208,3.659,-19,-13,295,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.081,0.105,-9999,0.894,-0.649,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524687,2.446514,1.687568,0.948671,0.272946,0.047198,0.069888,0.292292,128.663422,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603121955,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
27,12:20:02,6/3/2024,TIP24,Zach Peagler,,3,3,,0.592008,2.921504,0.492258,5.869567,2.481153,2.323485,3.610328,1.129175,23.770823,25.383869,36.936092,0.441786,PSF-01133_20240603122002,0,0,0,128.864761,408.991821,0.684921,0.5,0.8,73.437698,77.92,72.97,25.02,27.15,97.75,156.7,155.2,0.9,268,3.659,-10,-1,281,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.104,0.15,-9999,0.947,0.681,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524071,2.445545,1.689371,0.950761,0.272472,0.026645,0.070667,0.345775,128.864761,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122002,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
28,12:20:07,6/3/2024,TIP24,Zach Peagler,,3,4,,0.513196,2.921872,0.436525,5.624312,2.477818,2.326786,3.69734,1.219522,23.805992,25.351242,37.82851,0.441786,PSF-01133_20240603122007,0,0,0,116.308449,390.475616,0.702136,0.5,0.8,86.409409,77.65,72.92,25.06,27.55,97.74,156.7,153.7,1.9,308,3.659,-23,-14,247,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.052,0.128,-9999,0.025,-1.014,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523985,2.44519,1.689768,0.946796,0.272074,0.031049,0.071298,0.380973,116.308449,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122007,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
29,12:20:12,6/3/2024,TIP24,Zach Peagler,,3,5,,0.427522,2.92021,0.372925,5.713932,2.475155,2.321505,3.923743,1.448588,23.751114,25.323095,40.143471,0.441786,PSF-01133_20240603122012,0,0,0,121.894958,389.86731,0.687342,0.5,0.8,99.533516,77.42,72.61,25.09,28.57,97.74,156.5,154.6,1.2,362,3.659,-20,-8,240,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.071,-9999,-9999,0.011,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523551,2.444888,1.687981,0.948996,0.271724,0.042896,0.071858,0.429271,121.894958,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122012,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
30,12:20:18,6/3/2024,TIP24,Zach Peagler,,3,6,,0.411152,2.922168,0.360438,5.491191,2.470801,2.323364,3.911262,1.440461,23.770372,25.278805,40.01619,0.441786,PSF-01133_20240603122018,0,0,0,123.281479,388.176788,0.682409,0.5,0.8,102.08448,77.07,72.47,25.14,28.52,97.74,156.8,154.4,1.5,374,3.659,-17,-5,249,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.077,0.026,-9999,0.566,0.248,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523351,2.444446,1.690088,0.948596,0.27124,0.04171,0.072632,0.4399,123.281479,0.000367,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122018,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
31,12:20:29,6/3/2024,TIP24,Zach Peagler,,3,7,,0.514066,2.920588,0.437126,5.564118,2.491338,2.341784,3.696132,1.204794,23.958282,25.488333,37.81432,0.441786,PSF-01133_20240603122029,0,0,0,115.844604,398.058777,0.708976,0.5,0.8,86.486382,77.36,72.72,25.21,27.55,97.74,156.6,154.2,1.5,305,3.658,-13,1,279,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.177,0.078,-0.3,0.685,0.379,-62.04,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523672,2.444797,1.688386,0.948073,0.270411,0.029184,0.074131,0.378577,1.847506,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122029,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
32,12:20:36,6/3/2024,TIP24,Zach Peagler,,3,8,,0.691739,2.921553,0.559311,5.596071,2.492663,2.342376,3.440888,0.948225,23.965626,25.503263,35.204861,0.441786,PSF-01133_20240603122036,0,0,0,119.066116,377.340332,0.68446,0.5,0.8,88.119774,77.21,72.55,25.26,26.33,97.74,156.7,153,2.4,322,3.658,-14,-19,249,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.175,0.333,-9999,0.314,-1.108,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523437,2.444599,1.689424,0.94486,0.269964,0.01431,0.074897,0.393584,119.066116,0.000361,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122036,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
33,12:20:41,6/3/2024,TIP24,Zach Peagler,,3,9,,0.433267,2.921008,0.377302,5.391589,2.488441,2.343573,3.839931,1.351491,23.977318,25.459475,39.286701,0.441786,PSF-01133_20240603122041,0,0,0,123.292923,395.860779,0.688545,0.5,0.8,92.245735,76.93,72.46,25.29,28.2,97.74,156.6,154.8,1.1,335,3.658,-20,-8,234,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.118,0.209,-9999,0.05,-2.478,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523291,2.444243,1.688839,0.949658,0.269624,0.036145,0.075451,0.405198,123.292923,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122041,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
34,12:20:47,6/3/2024,TIP24,Zach Peagler,,3,10,,0.420982,2.921117,0.367953,4.635022,2.471638,2.347084,3.664247,1.192609,24.012623,25.286915,37.488293,0.441786,PSF-01133_20240603122047,0,0,0,123.413803,402.564514,0.693431,0.5,0.8,73.478119,76.22,72.38,25.33,27.4,97.74,156.6,153.8,1.8,265,3.657,-23,-23,256,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.029,0,-9999,0.014,-1.24,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523177,2.443329,1.688956,0.94705,0.269166,0.02607,0.076218,0.342982,68.332672,0.000363,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122047,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
35,12:20:53,6/3/2024,TIP24,Zach Peagler,,3,11,,0.351596,2.92168,0.31383,5.046899,2.488564,2.353028,4.008193,1.519629,24.073618,25.460281,41.007473,0.441786,PSF-01133_20240603122053,0,0,0,133.773209,426.713715,0.686504,0.5,0.8,107.844666,76.57,72.4,25.37,28.94,97.74,156.7,157.1,-0.3,393,3.656,-15,-1,234,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.071,0.154,-9999,0.034,-2.449,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523199,2.443769,1.689561,0.955783,0.268766,0.04411,0.076916,0.456556,33.69677,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122053,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
36,12:20:59,6/3/2024,TIP24,Zach Peagler,,3,12,,0.406752,2.922484,0.357057,5.276437,2.498043,2.356445,3.895229,1.397186,24.108273,25.556934,39.851238,0.441786,PSF-01133_20240603122059,0,0,0,125.626083,396.993042,0.683556,0.5,0.8,67.226593,76.69,72.34,25.41,28.45,97.74,156.8,154.7,1.4,246,3.656,-20,-2,292,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.065,0.148,-9999,0.355,-2.292,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523102,2.443907,1.690428,0.949294,0.268348,0.037702,0.077613,0.326067,125.626083,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122059,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
37,12:21:13,6/3/2024,TIP24,Zach Peagler,,4,1,,0.453286,2.920462,0.392384,4.673391,2.497047,2.371427,3.624775,1.127728,24.260988,25.546152,37.083424,0.441786,PSF-01133_20240603122113,0,0,0,134.12941,434.245361,0.691121,0.5,0.8,104.408157,76.22,72.39,25.5,27.22,97.75,156.5,154.7,1.2,378,3.626,-21,-1,167,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,-0.055,0.152,0.146,1.361,1.064,-1.842,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523148,2.4433,1.688252,0.94935,0.267329,0.021868,0.079521,0.44318,134.12941,0.000363,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122113,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
38,12:21:22,6/3/2024,TIP24,Zach Peagler,,4,2,,0.450283,2.920128,0.390126,4.415469,2.503481,2.384775,3.575345,1.071863,24.398357,25.612831,36.578945,0.441786,PSF-01133_20240603122122,0,0,0,122.943878,419.381256,0.706845,0.5,0.8,104.43187,76.15,72.53,25.56,26.98,97.74,156.5,154.8,1.1,369,3.655,-33,15,157,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.213,0.161,0.175,0.271,0.109,-2.254,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.52334,2.443191,1.687892,0.94957,0.266686,0.018394,0.080645,0.435789,122.943878,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122122,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
39,12:21:30,6/3/2024,TIP24,Zach Peagler,,4,3,,0.610072,2.921569,0.504685,5.525447,2.558676,2.410381,3.59513,1.036455,24.659885,26.177048,36.780708,0.441786,PSF-01133_20240603122130,0,0,0,129.733795,410.695557,0.684112,0.5,0.8,109.180679,77.58,73.08,25.62,27.08,97.75,156.7,154.9,1.1,399,3.655,-24,-4,175,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.054,0.249,0.242,0.606,0.864,-0.353,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524092,2.445003,1.689442,0.949896,0.266117,0.018877,0.081695,0.462114,129.733795,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122130,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
40,12:21:37,6/3/2024,TIP24,Zach Peagler,,4,4,,0.554649,2.921793,0.466157,4.648739,2.521013,2.396218,3.465931,0.944919,24.514681,25.791399,35.458462,0.441786,PSF-01133_20240603122137,0,0,0,116.400719,416.88324,0.720783,0.5,0.8,98.138046,76.22,72.45,25.66,26.45,97.75,156.7,154.6,1.3,340,3.655,-18,-9,187,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.204,0.068,0.114,-0.029,0.064,-1.157,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523199,2.443273,1.689683,0.949106,0.265623,0.011007,0.082601,0.410046,47.726868,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122137,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
41,12:21:43,6/3/2024,TIP24,Zach Peagler,,4,5,,0.37695,2.922185,0.333881,4.514572,2.50827,2.387091,3.787461,1.279191,24.419868,25.659521,38.745609,0.441786,PSF-01133_20240603122143,0,0,0,117.686035,405.412659,0.709713,0.5,0.8,114.684128,75.68,72.02,25.7,27.97,97.75,156.8,155.1,1.1,404,3.636,-27,-3,179,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.089,0.109,-9999,0.339,-0.871,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522593,2.442573,1.690106,0.950318,0.265248,0.0285,0.083283,0.466551,117.686035,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122143,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
42,12:21:50,6/3/2024,TIP24,Zach Peagler,,4,6,,0.432561,2.922552,0.376793,4.166037,2.511142,2.399361,3.558332,1.04719,24.546707,25.690287,36.403587,0.441786,PSF-01133_20240603122150,0,0,0,118.6595,410.562866,0.710983,0.5,0.8,112.196327,75.57,72.21,25.74,26.9,97.75,156.8,154.3,1.6,395,3.636,-28,0,187,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.179,0.11,-9999,0.676,0.385,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522845,2.442432,1.690502,0.948418,0.264798,0.015349,0.084118,0.458137,118.6595,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122150,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
43,12:21:56,6/3/2024,TIP24,Zach Peagler,,4,7,,0.362155,2.921668,0.322215,4.466352,2.524979,2.405072,3.835816,1.310837,24.604885,25.831583,39.241993,0.441786,PSF-01133_20240603122156,0,0,0,125.545624,396.966217,0.683737,0.5,0.8,111.673874,75.83,72.22,25.78,28.18,97.75,156.7,155,1.1,408,3.654,-25,-9,175,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.073,0.04,-9999,-0.389,0.898,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522857,2.442745,1.689548,0.950089,0.26441,0.030171,0.084808,0.470408,125.545624,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122156,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
44,12:22:02,6/3/2024,TIP24,Zach Peagler,,4,8,,0.335559,2.920348,0.300976,4.278496,2.526397,2.411412,3.870496,1.344098,24.669052,25.845366,39.595661,0.441786,PSF-01133_20240603122202,0,0,0,120.037796,418.040527,0.712856,0.5,0.8,105.67363,75.69,72.24,25.82,28.34,97.75,156.5,155.6,0.6,371,3.624,-19,-5,162,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.128,0.075,-9999,0.133,0.013,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522876,2.442565,1.688129,0.951693,0.263992,0.031558,0.085572,0.436891,2.280593,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122202,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
45,12:22:08,6/3/2024,TIP24,Zach Peagler,,4,9,,0.374542,2.920184,0.331965,4.46754,2.532009,2.411932,3.804914,1.272904,24.673805,25.902182,38.923855,0.441786,PSF-01133_20240603122208,0,0,0,117.052315,398.246155,0.70608,0.5,0.8,103.012352,75.69,72.1,25.85,28.05,97.75,156.5,155.2,0.8,365,3.624,-26,3,164,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.088,0.121,-9999,0.721,-2.007,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522667,2.442561,1.687953,0.950748,0.263603,0.027607,0.086254,0.431679,117.052315,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122208,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
46,12:22:16,6/3/2024,TIP24,Zach Peagler,,4,10,,0.549607,2.922073,0.462598,4.592704,2.53073,2.407469,3.471448,0.940718,24.627701,25.888624,35.511894,0.441786,PSF-01133_20240603122216,0,0,0,116.677879,417.913208,0.720808,0.5,0.8,86.637436,75.43,71.76,25.9,26.48,97.75,156.7,154.9,1.2,300,3.653,-30,5,172,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.032,0.152,0.25,-0.099,56.319,88.412,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522171,2.442219,1.689985,0.949867,0.263078,0.008498,0.087288,0.374595,116.677879,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122216,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
47,12:22:22,6/3/2024,TIP24,Zach Peagler,,4,11,,0.342902,2.920912,0.306876,3.121041,2.4905,2.406624,3.454472,0.963972,24.618931,25.476961,35.338058,0.441786,PSF-01133_20240603122222,0,0,0,96.800209,421.475525,0.77033,0.5,0.8,127.7892,74.09,71.6,25.94,26.4,97.75,156.6,152.5,2.6,415,3.652,-18,-10,175,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.072,0.093,-9999,0.08,-2.26,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.521942,2.440512,1.688735,0.943552,0.26275,0.007156,0.087897,0.476095,96.800209,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122222,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
48,12:22:27,6/3/2024,TIP24,Zach Peagler,,4,12,,0.369356,2.921936,0.327906,3.849178,2.514606,2.41127,3.626087,1.111481,24.666208,25.723291,37.093246,0.441786,PSF-01133_20240603122227,0,0,0,118.237137,420.154816,0.718587,0.5,0.8,99.347107,74.66,71.6,25.97,27.22,97.76,156.7,155.2,1,346,3.652,-27,-1,205,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:16:27,6/3/2024,-1.1,0.076,0.103,-9999,0.251,-1.129,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.521933,2.441233,1.689837,0.950573,0.262406,0.016474,0.088583,0.414708,118.237137,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240603122227,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
1,12:24:12,6/11/2024,TIP24,Zach Peagler,,1,1,,0.345607,2.920804,0.30904,3.438229,1.917917,1.825213,2.975289,1.057372,18.722675,19.673616,30.519928,0.441786,PSF-01133_20240611122412,0,0,0,128.037567,383.768311,0.666368,0.5,0.8,49.635796,72.33,68.83,21.99,23.89,97.49,156.6,155.5,0.7,186,3.645,-21,10,336,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:23:38,6/11/2024,-1.29,-0.006,0.19,0.182,0.648,0.532,-1.58,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.518996,2.439225,1.688619,0.951585,0.307631,0.02355,0.047211,0.273064,128.037567,0.000351,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240611122412,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
